id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
32111,YYKI,small_airport,Yorke Island Airport,-9.752801,143.405673,10,OC,AU,AU-QLD,Yorke Island,yes,YYKI,OKR,YYKI,,,https://en.wikipedia.org/wiki/Yorke_Island_Airport,Masig Island
32708,YYMI,small_airport,Yam Island Airport,-9.899187,142.774265,,OC,AU,AU-QLD,Yam Island,yes,YYMI,XMY,YYMI,,,https://en.wikipedia.org/wiki/Yam_Island_Airport,
27185,YYND,small_airport,Yuendumu Airport,-22.2542,131.781998,2205,OC,AU,AU-NT,,no,YYND,YUE,YYND,,,https://en.wikipedia.org/wiki/Yuendumu_Airport,
27186,YYNG,medium_airport,Young Airport,-34.2556,148.248001,1267,OC,AU,AU-NSW,,no,YYNG,NGA,YYNG,,,https://en.wikipedia.org/wiki/Young_Airport,
28094,YYOR,small_airport,Yorketown Airport,-35.003564,137.619295,,OC,AU,AU-SA,,no,YYOR,ORR,YYOR,,,https://en.wikipedia.org/wiki/Yorketown_Airport,
31792,YYTA,small_airport,Yalata Mission Airport,-31.4706,131.824997,,OC,AU,AU-SA,Yalata Mission,no,YYTA,KYI,YYTA,,,https://en.wikipedia.org/wiki/Yalata_Mission_Airport,
27188,ZBAA,large_airport,Beijing Capital International Airport,40.08010101,116.5849991,116,AS,CN,CN-11,Beijing,yes,ZBAA,PEK,ZBAA,,http://en.bcia.com.cn/,https://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,"BJS, Bejing, Peking, Olympics"
330820,ZBAD,large_airport,Beijing Daxing International Airport,39.509945,116.41092,98,AS,CN,CN-11,Beijing,yes,ZBAD,PKX,ZBAD,,,https://en.wikipedia.org/wiki/Beijing_Daxing_International_Airport,
327347,ZBCD,medium_airport,Chengde Puning Airport,41.1225,118.073889,,AS,CN,CN-13,Chengde,yes,ZBCD,CDE,ZBCD,,,https://en.wikipedia.org/wiki/Chengde_Puning_Airport,
30829,ZBCF,medium_airport,Chifeng Yulong Airport,42.159723,118.840971,2018,AS,CN,CN-15,Chifeng,yes,ZBCF,CIF,ZBCF,,,https://en.wikipedia.org/wiki/Chifeng_Yulong_Airport,
30830,ZBCZ,small_airport,Changzhi Wangcun Airport,36.247501,113.125999,,AS,CN,CN-14,Changzhi,yes,ZBCZ,CIH,ZBCZ,,,https://en.wikipedia.org/wiki/Changzhi_Wangcun_Airport,
318174,ZBDH,medium_airport,Qinhuangdao Beidaihe Airport,39.666384,119.061384,46,AS,CN,CN-13,Qinhuangdao (Changli),yes,ZBDH,BPE,ZBDH,,,https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport,
300513,ZBDS,medium_airport,Ordos Ejin Horo Airport,39.493514,109.8599,4557,AS,CN,CN-15,Ordos,yes,ZBDS,DSN,ZBDS,,,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_Airport,Dongsheng
30876,ZBDT,small_airport,Datong Yungang Airport,40.061614,113.480032,3442,AS,CN,CN-14,Datong,yes,ZBDT,DAT,ZBDT,,,https://en.wikipedia.org/wiki/Datong_Yungang_Airport,
300671,ZBER,medium_airport,Erenhot Saiwusu International Airport,43.4225,112.096667,3301,AS,CN,CN-15,Erenhot,yes,ZBER,ERL,ZBER,,,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport,Saiwusu Airport
315854,ZBES,medium_airport,Arxan Yi'ershi Airport,47.3106,119.9117,2925,AS,CN,CN-15,Arxan,yes,ZBES,YIE,ZBES,,,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport,
300860,ZBHD,medium_airport,Handan Airport,36.525833,114.425556,229,AS,CN,CN-13,Handan,yes,ZBHD,HDG,ZBHD,,,https://en.wikipedia.org/wiki/Handan_Airport,
27189,ZBHH,large_airport,Hohhot Baita International Airport,40.849658,111.824598,3556,AS,CN,CN-15,Hohhot,yes,ZBHH,HET,ZBHH,,http://www.hhhtbtjc.com/,https://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,
327443,ZBHZ,medium_airport,Holingol Huolinhe Airport,45.487222,119.407222,,AS,CN,CN-15,Holingol,yes,ZBHZ,HUO,ZBHZ,,,https://en.wikipedia.org/wiki/Holingol_Huolinhe_Airport,
27190,ZBLA,medium_airport,Hulunbuir Hailar Airport,49.205002,119.824997,2169,AS,CN,CN-15,Hailar,yes,ZBLA,HLD,ZBLA,,,https://en.wikipedia.org/wiki/Hulunbuir_Hailar_Airport,Hailar Dongshan
323216,ZBLF,medium_airport,Linfen Yaodu Airport,36.132629,111.641236,1483,AS,CN,CN-14,Linfen (Yaodu),yes,ZBLF,LFQ,ZBLF,,,https://en.wikipedia.org/wiki/Linfen_Qiaoli_Airport,Qiaoli
327444,ZBLL,medium_airport,Lüliang Dawu Airport,37.683333,111.142778,,AS,CN,CN-61,Lüliang,yes,ZBLL,LLV,ZBLL,,,https://en.wikipedia.org/wiki/L%C3%BCliang_Airport,
322165,ZBMZ,medium_airport,Manzhouli Xijiao Airport,49.566667,117.33,2231,AS,CN,CN-15,Manzhouli,yes,ZBMZ,NZH,ZBMZ,,,https://en.wikipedia.org/wiki/Manzhouli_Xijiao_Airport,
30679,ZBOW,medium_airport,Baotou Donghe Airport,40.560001,109.997002,3321,AS,CN,CN-15,Baotou,yes,ZBOW,BAV,ZBOW,,,https://en.wikipedia.org/wiki/Baotou_Airport,Erliban
526860,ZBSG,small_airport,Shuozhou Zirun Airport,39.273241,112.691552,,AS,CN,CN-14,Shuozhou,no,ZBSG,SZH,ZBSG,,,https://en.wikipedia.org/wiki/Shuozhou_Zirun_Airport,
27191,ZBSJ,medium_airport,Shijiazhuang Zhengding International Airport,38.280701,114.696999,233,AS,CN,CN-13,Shijiazhuang,yes,ZBSJ,SJW,ZBSJ,,,https://en.wikipedia.org/wiki/Shijiazhuang_Zhengding_International_Airport,Daguocun
27192,ZBTJ,large_airport,Tianjin Binhai International Airport,39.12440109,117.3460007,10,AS,CN,CN-12,Tianjin,yes,ZBTJ,TSN,ZBTJ,,,https://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,
32440,ZBTL,medium_airport,Tongliao Airport,43.556702,122.199997,2395,AS,CN,CN-15,Tongliao,yes,ZBTL,TGO,ZBTL,,,https://en.wikipedia.org/wiki/Tongliao_Airport,
308728,ZBUH,small_airport,Wuhai Airport,39.7934,106.7993,3650,AS,CN,CN-15,Wuhai,yes,ZBUH,WUA,ZBUH,,,https://en.wikipedia.org/wiki/Wuhai_Airport,乌海机场
35315,ZBUL,small_airport,Ulanhot Yilelite Airport,46.195333,122.008333,,AS,CN,CN-15,Ulanhot,yes,ZBUL,HLH,ZBUL,,,https://en.wikipedia.org/wiki/Ulanhot_Yilelite_Airport,
32700,ZBXH,medium_airport,Xilinhot Airport,43.91559982,115.9639969,,AS,CN,CN-15,Xilinhot,yes,ZBXH,XIL,ZBXH,,,https://en.wikipedia.org/wiki/Xilinhot_Airport,
308722,ZBXT,small_airport,Xingtai Dalian Airport,36.8831,114.4293,280,AS,CN,CN-13,Xingtai,no,ZBXT,XNT,ZBXT,,,https://en.wikipedia.org/wiki/Xingtai_Dalian_Airport,邢台褡裢机场
323217,ZBXZ,small_airport,Xinzhou Wutaishan Airport,38.597456,112.969173,2527,AS,CN,CN-14,Xinzhou,yes,ZBXZ,WUT,ZBXZ,,,https://en.wikipedia.org/wiki/Xinzhou_Wutaishan_Airport,
300455,ZBYC,medium_airport,Yuncheng Zhangxiao Airport,35.116391,111.031389,1242,AS,CN,CN-61,Yuncheng (Yanhu),yes,ZBYC,YCU,ZBYC,,,https://en.wikipedia.org/wiki/Yuncheng_Zhangxiao_Airport,Yuncheng Guangong Airport
27193,ZBYN,large_airport,Taiyuan Wusu International Airport,37.746899,112.627998,2575,AS,CN,CN-14,Taiyuan,yes,ZBYN,TYN,ZBYN,,,https://en.wikipedia.org/wiki/Taiyuan_Wusu_International_Airport,
314499,ZBYZ,medium_airport,Bayannur Tianjitai Airport,40.926,107.7428,3400,AS,CN,CN-15,Bavannur,yes,ZBYZ,RLK,ZBYZ,,,https://en.wikipedia.org/wiki/Bayannur_Tianjitai_Airport,
30708,ZGBH,medium_airport,Beihai Fucheng Airport,21.5394,109.293999,75,AS,CN,CN-45,Beihai (Yinhai),yes,ZGBH,BHY,ZGBH,,,https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport,
30825,ZGCD,medium_airport,Changde Taohuayuan Airport,28.9189,111.639999,128,AS,CN,CN-43,Changde (Dingcheng),yes,ZGCD,CGD,ZGCD,,,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport,
300890,ZGCJ,medium_airport,Huaihua Zhijiang Airport,27.443087,109.704666,882,AS,CN,CN-43,Huaihua,yes,ZGCJ,HJJ,ZGCJ,,,https://en.wikipedia.org/wiki/Zhijiang_Airport,Chihkiang Airfield
352634,ZGCZ,medium_airport,Chenzhou Beihu Airport,25.753419,112.845404,1071,AS,CN,CN-43,Chenzhou,yes,ZGCZ,HCZ,ZGCZ,,,https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport,
30958,ZGDY,small_airport,Zhangjiajie Hehua International Airport,29.1028,110.443001,8530,AS,CN,CN-43,Zhangjiajie (Yongding),yes,ZGDY,DYG,ZGDY,,,https://en.wikipedia.org/wiki/Zhangjiajie_Hehua_Airport,Dayong Airport
27194,ZGGG,large_airport,Guangzhou Baiyun International Airport,23.392401,113.299004,50,AS,CN,CN-44,Guangzhou (Huadu),yes,ZGGG,CAN,ZGGG,,http://www.baiyunairport.com/english/index.jsp,https://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,
27195,ZGHA,large_airport,Changsha Huanghua International Airport,28.189199,113.220001,217,AS,CN,CN-43,Changsha (Changsha),yes,ZGHA,CSX,ZGHA,,,https://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport,长沙黄花国际机场
318152,ZGHC,medium_airport,Hechi Jinchengjiang Airport,24.804344,107.710819,2221,AS,CN,CN-45,Hechi (Jinchengjiang),yes,ZGHC,HCJ,ZGHC,,,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport,
31610,ZGHY,small_airport,Hengyang Nanyue Airport,26.72208,112.617958,,AS,CN,CN-43,Hengyang,yes,ZGHY,HNY,ZGHY,,,https://en.wikipedia.org/wiki/Hengyang_Nanyue_Airport,
27196,ZGKL,large_airport,Guilin Liangjiang International Airport,25.219828,110.039553,570,AS,CN,CN-45,Guilin (Lingui),yes,ZGKL,KWL,ZGKL,,,https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,
308238,ZGLG,medium_airport,Yongzhou Lingling Airport,26.338661,111.610043,340,AS,CN,CN-43,Yongzhou,yes,ZGLG,LLF,ZGLG,,,https://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport,
35314,ZGMX,small_airport,Meizhou Meixian Changgangji International Airport,24.263425,116.097857,312,AS,CN,CN-44,Meizhou (Meixian),yes,ZGMX,MXZ,ZGMX,,,https://en.wikipedia.org/wiki/Meixian_Airport,
32400,ZGOW,medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,,AS,CN,CN-44,Jieyang (Rongcheng),yes,ZGOW,SWA,ZGOW,,,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport,
30593,ZGSD,medium_airport,Zhuhai Jinwan Airport,22.006399,113.375999,23,AS,CN,CN-44,Zhuhai (Jinwan),yes,ZGSD,ZUH,ZGSD,,,https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport,
327446,ZGSY,medium_airport,Shaoyang Wugang Airport,26.806123,110.641042,1444,AS,CN,CN-43,Shaoyang (Wugang),yes,ZGSY,WGN,ZGSY,,,https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport,
27198,ZGSZ,large_airport,Shenzhen Bao'an International Airport,22.639299,113.810997,13,AS,CN,CN-44,Shenzhen (Bao'an),yes,ZGSZ,SZX,ZGSZ,,http://eng.szairport.com/,https://en.wikipedia.org/wiki/Shenzhen_Bao'an_International_Airport,"Baoan, Huangtian Airport"
336110,ZGWZ,medium_airport,Wuzhou Xijiang Airport,23.40316,111.09331,357,AS,CN,CN-45,Tangbu,yes,ZGWZ,WUZ,ZGWZ,WUZ,,https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport,
325171,ZGYY,medium_airport,Yueyang Sanhe Airport,29.311699,113.281574,230,AS,CN,CN-43,Yueyang (Yueyanglou),yes,ZGYY,YYA,ZGYY,YYA,,https://en.wikipedia.org/wiki/Yueyang_Sanhe_Airport,
354995,ZGZJ,medium_airport,Zhanjiang Wuchuan Airport,21.481667,110.590278,,AS,CN,CN-44,Zhanjiang,yes,ZGZJ,ZHA,ZGZJ,,,https://en.wikipedia.org/wiki/Zhanjiang_Wuchuan_Airport,
30670,ZHAY,small_airport,Anyang Yindu Airport,36.1339,114.344002,,AS,CN,CN-41,Anyang,no,ZHAY,AYN,ZHAY,,,https://en.wikipedia.org/wiki/Anyang_Airport,
27199,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.526497,113.849165,495,AS,CN,CN-41,Zhengzhou,yes,ZHCC,CGO,ZHCC,,,https://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport
347108,ZHEC,large_airport,Ezhou Huahu Airport,30.341178,115.03926,86,AS,CN,CN-42,Ezhou,yes,ZHEC,EHU,ZHEC,,,https://en.wikipedia.org/wiki/Ezhou_Huahu_Airport,"EHU, ZHEC"
31006,ZHES,medium_airport,Enshi Xujiaping Airport,30.320299,109.485001,1605,AS,CN,CN-42,Enshi (Enshi),yes,ZHES,ENH,ZHES,,,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport,
27200,ZHHH,large_airport,Wuhan Tianhe International Airport,30.774798,114.213723,113,AS,CN,CN-42,Wuhan (Huangpi),yes,ZHHH,WUH,ZHHH,,http://www.whairport.com/,https://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport,
31870,ZHLY,medium_airport,Luoyang Beijiao Airport,34.7411,112.388,840,AS,CN,CN-41,Luoyang (Laocheng),yes,ZHLY,LYA,ZHLY,,,https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport,
32041,ZHNY,small_airport,Nanyang Jiangying Airport,32.982696,112.617467,840,AS,CN,CN-41,Nanyang (Wancheng),yes,ZHNY,NNY,ZHNY,,,https://en.wikipedia.org/wiki/Nanyang_Jiangying_Airport,
319811,ZHSN,medium_airport,Shennongjia Hongping Airport,31.626,110.34,8365,AS,CN,CN-42,Shennongjia (Hongping),yes,ZHSN,HPG,ZHSN,,,https://en.wikipedia.org/wiki/Shennongjia_Hongping_Airport,
318173,ZHSY,medium_airport,Shiyan Wudangshan Airport,32.592889,110.906296,,AS,CN,CN-42,Shiyan (Maojian),yes,ZHSY,WDS,ZHSY,,,https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport,
32697,ZHXF,medium_airport,Xiangyang Liuji Airport,32.152222,112.291666,234,AS,CN,CN-42,Xiangyang (Xiangzhou),yes,ZHXF,XFN,ZHXF,,http://www.hbxyairport.com/,https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport,"Xiangyang,Xiangfan"
32723,ZHYC,medium_airport,Yichang Sanxia Airport,30.554132,111.482563,673,AS,CN,CN-42,Yichang (Xiaoting),yes,ZHYC,YIH,ZHYC,,http://www.sanxiaairport.com/,https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport,
27201,ZJHK,large_airport,Haikou Meilan International Airport,19.9349,110.459,75,AS,CN,CN-46,Haikou (Meilan),yes,ZJHK,HAK,ZJHK,,,https://en.wikipedia.org/wiki/Haikou_Meilan_International_Airport,ZGHK
27202,ZJSY,large_airport,Sanya Phoenix International Airport,18.3029,109.412003,92,AS,CN,CN-46,Sanya (Tianya),yes,ZJSY,SYX,ZJSY,,,https://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport,
35242,ZKHM,medium_airport,Orang (Chongjin) Airport,41.428538,129.647555,12,AS,KP,KP-09,Hoemun-ri,yes,ZKHM,RGO,ZKHM,,,https://en.wikipedia.org/wiki/Chongjin_Airport,"K-33, Hoemun Airfield"
27203,ZKPY,large_airport,Pyongyang Sunan International Airport,39.224098,125.669998,117,AS,KP,KP-01,Pyongyang,yes,ZKPY,FNJ,ZKPY,,,https://en.wikipedia.org/wiki/Pyongyang_Sunan_International_Airport,
35218,ZKSD,medium_airport,Sondok Airport,39.745201,127.473999,12,AS,KP,KP-08,Sŏndŏng-ni,yes,ZKSD,DSO,ZKSD,,,https://en.wikipedia.org/wiki/Sondok_Airport,
35239,ZKSE,small_airport,Samjiyŏn Airport,41.907132,128.409834,4547,AS,KP,KP-10,Samjiyŏn,no,ZKSE,YJS,ZKSE,,,https://en.wikipedia.org/wiki/Samjiy%C5%8Fn_Airport,
35214,ZKUJ,small_airport,Uiju Airport,40.150013,124.501104,32,AS,KP,KP-03,Uiju,no,ZKUJ,UJU,ZKUJ,,,https://en.wikipedia.org/wiki/Uiju_Airfield,"의주비행장, 義州飛行場"
35213,ZKWS,medium_airport,Wonsan Kalma International Airport,39.166801,127.486,7,AS,KP,KP-07,Wonsan,yes,ZKWS,WOS,ZKWS,,,https://en.wikipedia.org/wiki/Wonsan_Kalma_International_Airport,
30632,ZLAK,small_airport,Ankang Fuqiang Airport,32.75696,108.87338,1209,AS,CN,CN-61,Ankang (Hanbin),yes,ZLAK,AKA,ZLAK,,,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport,
30929,ZLDH,medium_airport,Dunhuang Mogao International Airport,40.161098,94.809196,,AS,CN,CN-62,Dunhuang,yes,ZLDH,DNH,ZLDH,,,https://en.wikipedia.org/wiki/Dunhuang_Airport,
318171,ZLDL,small_airport,Delingha Airport,37.125286,97.268658,9843,AS,CN,CN-63,Delingha,yes,ZLDL,HXD,ZLDL,,,https://en.wikipedia.org/wiki/Delingha_Airport,
319715,ZLGL,medium_airport,Golog Maqên Airport,34.418066,100.301144,12426,AS,CN,CN-63,Golog (Maqên),yes,ZLGL,GMQ,ZLGL,,,https://en.wikipedia.org/wiki/Golog_Maqin_Airport,"Guoluo Maqin, Maqên, Maqin"
35308,ZLGM,medium_airport,Golmud Airport,36.4006,94.786102,9334,AS,CN,CN-63,Golmud,yes,ZLGM,GOQ,ZLGM,,,https://en.wikipedia.org/wiki/Golmud_Airport,
300741,ZLGY,medium_airport,Guyuan Liupanshan Airport,36.078889,106.216944,5727,AS,CN,CN-64,Guyuan (Yuanzhou),yes,ZLGY,GYU,ZLGY,,,https://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport,
333096,ZLHB,small_airport,Haibei Qilian Airport,38.008068,100.645065,10377,AS,CN,CN-63,Haibei (Qilian),yes,ZLHB,HBQ,ZLHB,,,https://en.wikipedia.org/wiki/Qilian_Airport,
31659,ZLHZ,small_airport,Hanzhong Chenggu Airport,33.133527,107.203817,,AS,CN,CN-61,Hanzhong (Chenggu),yes,ZLHZ,HZG,ZLHZ,,,https://en.wikipedia.org/wiki/Hanzhong_Chenggu_Airport,
298989,ZLIC,medium_airport,Yinchuan Hedong International Airport,38.322758,106.393214,3743,AS,CN,CN-64,Yinchuan,yes,ZLIC,INC,ZLIC,,http://www.ningxiaairport.com/,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport,
301010,ZLJC,small_airport,Jinchang Jinchuan Airport,38.542222,102.348333,4740,AS,CN,CN-62,Jinchang,yes,ZLJC,JIC,ZLJC,,,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,
31699,ZLJQ,small_airport,Jiayuguan Airport,39.856899,98.3414,5112,AS,CN,CN-62,Jiayuguan,yes,ZLJQ,JGN,ZLJQ,,,https://en.wikipedia.org/wiki/Jiayuguan_Airport,
327544,ZLLN,medium_airport,Longnan Chengzhou Airport,33.789918,105.790014,3707,AS,CN,CN-62,Longnan (Cheng),yes,ZLLN,LNL,ZLLN,,,https://en.wikipedia.org/wiki/Longnan_Chengzhou_Airport,
312986,ZLXH,medium_airport,Gannan Xiahe Airport,34.819014,102.622261,10510,AS,CN,CN-62,Gannan (Xiahe),yes,ZLXH,GXH,ZLXH,,,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport,Hezuo
32709,ZLXN,medium_airport,Xining Caojiabao International Airport,36.530093,102.040062,7119,AS,CN,CN-63,Haidong (Huzhu Tu Autonomous County),yes,ZLXN,XNN,ZLXN,,,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport,"Caojiabu, Caojiapu"
27205,ZLXY,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,1572,AS,CN,CN-61,Xianyang (Weicheng),yes,ZLXY,XIY,ZLXY,,http://www.xxia.com/,https://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport,"西安咸阳国际机场, Xian"
336112,ZLYA,medium_airport,Yan'an Nanniwan Airport,36.479413,109.464083,,AS,CN,CN-61,Yan'an (Baota),yes,ZLYA,ENY,ZLYA,ENY,,https://en.wikipedia.org/wiki/Yan%27an_Nanniwan_Airport,
32563,ZLYL,small_airport,Yulin Yuyang Airport,38.35971,109.590927,3891,AS,CN,CN-61,Yulin,yes,ZLYL,UYN,ZLYL,,http://www.cwag-yl.com/,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport,
300516,ZLYS,medium_airport,Yushu Batang Airport,32.836389,97.036389,12816,AS,CN,CN-63,Yushu (Batang),yes,ZLYS,YUS,ZLYS,,,https://en.wikipedia.org/wiki/Yushu_Batang_Airport,
308462,ZLZW,medium_airport,Zhongwei Shapotou Airport,37.573125,105.154454,4088,AS,CN,CN-64,Zhongwei (Shapotou),yes,ZLZW,ZHY,ZLZW,,,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport,
29670,ZMAH,medium_airport,Arvaikheer Airport,46.25030136,102.802002,5932,AS,MN,MN-055,Arvaikheer,yes,ZMAH,AVK,ZMAH,,,https://en.wikipedia.org/wiki/Arvaikheer_Airport,
29654,ZMAT,medium_airport,Altai Airport,46.37639999,96.22109985,7260,AS,MN,MN-065,Altai,yes,ZMAT,LTI,ZMAT,,,https://en.wikipedia.org/wiki/Altai_Airport,
27206,ZMBH,medium_airport,Bayankhongor Airport,46.16329956,100.7040024,6085,AS,MN,MN-069,Bayankhongor,yes,ZMBH,BYN,ZMBH,,,https://en.wikipedia.org/wiki/Bayankhongor_Airport,
29736,ZMBN,medium_airport,Bulgan Airport,48.85499954,103.4759979,4311,AS,MN,MN-067,Bulgan,yes,ZMBN,UGA,ZMBN,,,https://en.wikipedia.org/wiki/Bulgan_Airport,
29737,ZMBS,small_airport,Bulgan Sum Airport,46.100601,91.584198,3921,AS,MN,MN-043,Bulgan,no,ZMBS,HBU,ZMBS,,,"https://en.wikipedia.org/wiki/Bulgan_Airport,_Khovd",
27207,ZMBU,medium_airport,Baruun Urt Airport,46.66030121,113.2850037,3205,AS,MN,MN-051,,no,ZMBU,UUN,ZMBU,,,https://en.wikipedia.org/wiki/Baruun-Urt_Airport,
27208,ZMCD,medium_airport,Choibalsan Airport,48.13570023,114.6460037,2457,AS,MN,MN-061,,no,ZMCD,COQ,ZMCD,,,https://en.wikipedia.org/wiki/Choibalsan_airport,
335326,ZMCK,large_airport,Ulaanbaatar Chinggis Khaan International Airport,47.646916,106.819833,4482,AS,MN,MN-047,Ulaanbaatar (Sergelen),yes,ZMCK,UBN,ZMCK,,https://ulaanbaatar-airport.mn/,https://en.wikipedia.org/wiki/New_Ulaanbaatar_International_Airport,Khöshig Valley
308755,ZMDN,small_airport,Donoi Airport,47.7093,96.5258,5800,AS,MN,MN-057,Uliastai,yes,ZMDN,ULZ,ZMDN,,,https://en.wikipedia.org/wiki/Donoi_Airport,New Uliastai Airport
27209,ZMDZ,medium_airport,Dalanzadgad Airport,43.608628,104.367734,4787,AS,MN,MN-053,Dalanzadgad,yes,ZMDZ,DLZ,ZMDZ,,,https://en.wikipedia.org/wiki/Dalanzadgad_Airport,
308210,ZMHG,small_airport,Khatgal Airport,50.435988,100.139532,5500,AS,MN,MN-041,Hatgal,no,ZMHG,HTM,ZMHG,,,https://en.wikipedia.org/wiki/Khatgal_Airport,
302315,ZMHH,small_airport,Kharkhorin Airport,47.246667,102.826111,4759,AS,MN,MN-055,,no,ZMHH,KHR,ZMHH,,,https://en.wikipedia.org/wiki/Kharkhorin_Airport,
30025,ZMHU,small_airport,Khujirt Airport,46.92580032,102.7730026,5522,AS,MN,MN-055,Khujirt,no,ZMHU,HJT,ZMHU,,,https://en.wikipedia.org/wiki/Khujirt_Airport,
27210,ZMKD,medium_airport,Khovd Airport,47.95410156,91.62819672,4898,AS,MN,MN-043,Khovd,yes,ZMKD,HVD,ZMKD,,,https://en.wikipedia.org/wiki/Khovd_Airport,"Hovd, Kobdo"
31983,ZMMG,small_airport,Mandalgobi Airport,45.73809814,106.2689972,4550,AS,MN,MN-059,Mandalgobi,yes,ZMMG,MXW,ZMMG,,,https://en.wikipedia.org/wiki/Mandalgovi_Airport,
27211,ZMMN,medium_airport,Mörön Airport,49.66329956,100.098999,4272,AS,MN,MN-041,Mörön,yes,ZMMN,MXV,ZMMN,,,https://en.wikipedia.org/wiki/M%C3%B6r%C3%B6n_Airport,Muren
27212,ZMUB,medium_airport,Buyant-Ukhaa International Airport,47.843102,106.766998,4364,AS,MN,MN-1,Ulaanbaatar,no,ZMUB,ULN,ZMUB,,,https://en.wikipedia.org/wiki/Buyant-Ukhaa_International_Airport,Chinggis Khaan International
302316,ZMUG,small_airport,Ulaangom Airport,50.066588,91.938273,,AS,MN,MN-046,Ulaangom,yes,ZMUG,ULO,ZMUG,,,https://en.wikipedia.org/wiki/Ulaangom_Airport,
30505,ZMUL,small_airport,Ölgii Mongolei Airport,48.993301,89.922501,5732,AS,MN,MN-071,Ölgii,yes,ZMUL,ULG,ZMUL,,,https://en.wikipedia.org/wiki/%C3%96lgii_Airport,Ulgii Mongolei
44103,ZPBS,medium_airport,Baoshan Yunrui Airport,25.053301,99.168297,5453,AS,CN,CN-53,Baoshan (Longyang),yes,ZPBS,BSD,ZPBS,,,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport,Baoshan Yunduan Airport
327447,ZPCW,medium_airport,Cangyuan Washan Airport,23.276331,99.373169,,AS,CN,CN-53,Lincang (Cangyuan),yes,ZPCW,CWJ,ZPCW,,,https://en.wikipedia.org/wiki/Cangyuan_Washan_Airport,
30916,ZPDQ,medium_airport,Diqing Shangri-La Airport,27.7936,99.6772,10761,AS,CN,CN-53,Diqing (Shangri-La),yes,ZPDQ,DIG,ZPDQ,,,https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport,
27213,ZPJH,medium_airport,Xishuangbanna Gasa International Airport,21.974648,100.762224,1815,AS,CN,CN-53,Jinghong (Gasa),yes,ZPJH,JHG,ZPJH,,,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport,Sipsong Panna
327448,ZPJM,medium_airport,Lancang Jingmai Airport,22.417733,99.784012,,AS,CN,CN-53,Pu'er (Lancang),yes,ZPJM,JMJ,ZPJM,,,https://en.wikipedia.org/wiki/Lancang_Jingmai_Airport,
44116,ZPLC,medium_airport,Lincang Boshang Airport,23.7381,100.025002,6230,AS,CN,CN-53,Lincang,yes,ZPLC,LNJ,ZPLC,,,https://en.wikipedia.org/wiki/Lincang_Airport,Lintsang Airfield
31862,ZPMS,medium_airport,Dehong Mangshi Airport,24.4011,98.5317,2890,AS,CN,CN-53,Dehong (Mangshi),yes,ZPMS,LUM,ZPMS,,,https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport,
